msoa,accommodation type,0-4,5-15,16-17,18-20,21-24,25-29,30+
E02006319,Does not apply,504,7,9,81,194,350,4686
E02006319,Living alone,0,0,0,0,0,0,7
E02006319,Living in another household type,0,11,1,1,8,3,14
E02006319,all student household,0,0,0,0,1,1,0
E02006319,communal establishment: Other,0,1,0,0,0,0,0
E02006319,communal establishment: University,0,0,0,0,0,0,0
E02006319,parents,0,1065,140,90,28,2,3
E02006320,Does not apply,618,1,13,95,237,410,4598
E02006320,Living alone,0,0,1,1,2,0,5
E02006320,Living in another household type,0,3,1,5,7,9,17
E02006320,all student household,0,1,0,0,1,0,3
E02006320,communal establishment: Other,0,0,0,0,0,0,0
E02006320,communal establishment: University,0,0,0,0,0,0,0
E02006320,parents,0,1023,111,63,17,5,0
E02006321,Does not apply,425,5,7,50,155,196,4355
E02006321,Living alone,0,0,0,0,0,0,2
E02006321,Living in another household type,0,3,1,4,2,1,17
E02006321,all student household,0,0,0,0,0,0,1
E02006321,communal establishment: Other,0,0,0,0,0,0,0
E02006321,communal establishment: University,0,0,0,0,0,0,0
E02006321,parents,0,1128,170,51,33,4,0
E02006322,Does not apply,355,1,2,55,165,236,4221
E02006322,Living alone,0,0,0,0,1,0,4
E02006322,Living in another household type,0,11,1,1,7,6,12
E02006322,all student household,0,0,0,3,3,0,0
E02006322,communal establishment: Other,0,12,16,11,0,0,0
E02006322,communal establishment: University,0,0,0,0,0,0,0
E02006322,parents,0,1072,178,84,19,5,0
E02006323,Does not apply,503,3,4,58,221,409,5059
E02006323,Living alone,0,0,0,0,0,0,5
E02006323,Living in another household type,0,2,3,1,11,10,22
E02006323,all student household,0,0,0,0,0,5,3
E02006323,communal establishment: Other,0,0,0,0,0,0,0
E02006323,communal establishment: University,0,0,0,0,0,0,0
E02006323,parents,0,999,128,61,30,1,3
E02006324,Does not apply,587,0,14,97,228,346,4974
E02006324,Living alone,0,0,0,0,2,0,6
E02006324,Living in another household type,0,7,1,2,5,5,17
E02006324,all student household,0,0,0,0,0,0,2
E02006324,communal establishment: Other,0,0,0,0,0,0,0
E02006324,communal establishment: University,0,0,0,0,0,0,0
E02006324,parents,0,1308,195,80,35,9,1
E02006325,Does not apply,479,3,1,78,263,293,5913
E02006325,Living alone,0,0,0,0,0,1,0
E02006325,Living in another household type,0,8,2,3,8,3,15
E02006325,all student household,0,0,0,0,0,0,3
E02006325,communal establishment: Other,0,0,0,0,0,0,0
E02006325,communal establishment: University,0,0,0,0,0,0,0
E02006325,parents,0,1689,274,116,20,4,4
E02006326,Does not apply,536,1,5,52,189,398,4931
E02006326,Living alone,0,0,0,0,0,0,3
E02006326,Living in another household type,0,12,0,0,3,5,22
E02006326,all student household,0,0,0,2,10,2,5
E02006326,communal establishment: Other,0,0,0,0,0,0,0
E02006326,communal establishment: University,0,0,0,0,0,0,0
E02006326,parents,0,1101,149,72,34,5,2
E02006327,Does not apply,363,2,1,28,150,223,4538
E02006327,Living alone,0,0,0,0,1,1,1
E02006327,Living in another household type,0,3,0,4,0,6,19
E02006327,all student household,0,0,0,2,4,0,1
E02006327,communal establishment: Other,0,0,0,0,0,0,0
E02006327,communal establishment: University,0,0,0,0,0,0,0
E02006327,parents,0,1103,178,63,14,4,0
E02006328,Does not apply,569,4,5,56,253,535,6353
E02006328,Living alone,0,0,0,0,2,3,5
E02006328,Living in another household type,0,3,1,4,12,8,27
E02006328,all student household,0,2,0,1,2,3,7
E02006328,communal establishment: Other,0,0,0,0,0,0,0
E02006328,communal establishment: University,0,0,0,0,0,0,0
E02006328,parents,0,1408,198,95,36,8,2
E02006329,Does not apply,319,0,5,68,209,305,4753
E02006329,Living alone,0,0,0,0,2,0,8
E02006329,Living in another household type,0,10,3,3,2,2,25
E02006329,all student household,0,0,0,2,0,0,0
E02006329,communal establishment: Other,0,0,0,0,0,0,0
E02006329,communal establishment: University,0,0,0,0,0,0,0
E02006329,parents,0,1052,208,81,39,1,5
E02006330,Does not apply,635,4,15,120,267,404,6595
E02006330,Living alone,0,1,0,0,2,1,4
E02006330,Living in another household type,0,13,4,4,4,9,9
E02006330,all student household,0,0,0,0,0,0,0
E02006330,communal establishment: Other,0,3,0,0,1,0,0
E02006330,communal establishment: University,0,0,0,0,0,0,0
E02006330,parents,0,1484,210,104,36,5,1
E02006331,Does not apply,382,3,4,54,195,253,4865
E02006331,Living alone,0,0,0,0,3,0,0
E02006331,Living in another household type,0,7,3,1,3,6,13
E02006331,all student household,0,0,0,5,3,0,1
E02006331,communal establishment: Other,0,0,0,0,0,0,0
E02006331,communal establishment: University,0,0,0,0,0,0,0
E02006331,parents,0,1144,209,74,28,5,2
E02006332,Does not apply,316,0,5,41,184,278,4532
E02006332,Living alone,0,0,0,2,1,1,3
E02006332,Living in another household type,0,2,3,6,4,2,17
E02006332,all student household,0,0,0,0,0,0,3
E02006332,communal establishment: Other,0,1,0,0,1,0,0
E02006332,communal establishment: University,0,0,0,0,0,0,0
E02006332,parents,0,978,163,73,32,5,0
E02006333,Does not apply,500,1,20,82,257,377,6461
E02006333,Living alone,0,0,0,2,3,4,2
E02006333,Living in another household type,0,14,2,5,9,5,15
E02006333,all student household,0,0,0,0,0,0,5
E02006333,communal establishment: Other,0,85,119,16,0,0,2
E02006333,communal establishment: University,0,0,0,0,0,0,0
E02006333,parents,0,1564,249,112,30,5,1
E02006334,Does not apply,419,1,0,61,193,241,5768
E02006334,Living alone,0,1,0,0,0,0,2
E02006334,Living in another household type,0,6,2,2,6,4,20
E02006334,all student household,0,2,0,0,0,1,0
E02006334,communal establishment: Other,0,0,0,0,0,0,0
E02006334,communal establishment: University,0,0,0,0,0,0,0
E02006334,parents,0,1414,237,99,45,6,0
E02006335,Does not apply,407,0,7,83,248,367,5471
E02006335,Living alone,0,0,0,0,0,0,3
E02006335,Living in another household type,0,3,10,6,13,8,21
E02006335,all student household,0,0,0,5,4,1,0
E02006335,communal establishment: Other,0,0,0,0,0,0,0
E02006335,communal establishment: University,0,0,0,0,0,0,0
E02006335,parents,0,941,150,103,40,4,3
E02006336,Does not apply,465,2,9,96,256,422,4483
E02006336,Living alone,0,0,0,0,1,0,1
E02006336,Living in another household type,0,12,3,3,6,7,19
E02006336,all student household,0,0,0,0,6,1,1
E02006336,communal establishment: Other,0,0,0,0,0,0,0
E02006336,communal establishment: University,0,0,0,0,0,0,0
E02006336,parents,0,1082,173,83,27,5,2
E02006337,Does not apply,486,1,8,114,299,337,6022
E02006337,Living alone,0,0,0,0,0,0,0
E02006337,Living in another household type,0,2,2,1,10,8,20
E02006337,all student household,0,0,0,5,7,0,0
E02006337,communal establishment: Other,0,0,0,0,0,0,0
E02006337,communal establishment: University,0,0,0,0,0,0,0
E02006337,parents,0,1219,181,104,46,4,2
E02006338,Does not apply,393,3,5,92,184,286,4556
E02006338,Living alone,0,0,0,1,0,0,1
E02006338,Living in another household type,0,10,3,8,6,2,6
E02006338,all student household,0,0,0,1,3,0,0
E02006338,communal establishment: Other,0,0,0,0,0,1,0
E02006338,communal establishment: University,0,0,0,0,0,0,0
E02006338,parents,0,960,151,90,25,4,2
E02006339,Does not apply,701,4,16,118,375,498,6768
E02006339,Living alone,0,0,0,1,2,0,2
E02006339,Living in another household type,0,11,6,5,7,12,19
E02006339,all student household,0,0,1,13,11,1,6
E02006339,communal establishment: Other,0,0,0,0,0,0,1
E02006339,communal establishment: University,0,0,0,0,0,0,0
E02006339,parents,0,1913,247,115,42,4,6
E02006341,Does not apply,600,2,11,131,320,602,6501
E02006341,Living alone,0,0,2,2,1,3,4
E02006341,Living in another household type,0,6,2,15,40,9,14
E02006341,all student household,0,0,10,97,81,1,1
E02006341,communal establishment: Other,0,0,0,0,0,0,0
E02006341,communal establishment: University,0,0,0,0,0,0,0
E02006341,parents,0,1412,234,101,35,11,3
E02006342,Does not apply,494,4,6,74,247,515,5203
E02006342,Living alone,0,0,0,6,12,3,7
E02006342,Living in another household type,0,2,1,7,15,11,20
E02006342,all student household,0,0,19,114,63,9,12
E02006342,communal establishment: Other,0,0,0,0,1,0,0
E02006342,communal establishment: University,0,0,0,117,49,13,3
E02006342,parents,0,983,128,50,14,8,2
E02006343,Does not apply,472,4,5,82,267,310,5886
E02006343,Living alone,0,0,0,0,0,1,2
E02006343,Living in another household type,0,6,3,4,4,4,16
E02006343,all student household,0,0,0,3,4,0,1
E02006343,communal establishment: Other,0,108,101,27,0,1,0
E02006343,communal establishment: University,0,0,0,0,0,0,0
E02006343,parents,0,1383,222,101,40,5,2
E02006344,Does not apply,338,1,13,96,242,311,6019
E02006344,Living alone,0,0,0,1,1,0,3
E02006344,Living in another household type,0,13,1,3,4,4,9
E02006344,all student household,0,1,1,29,22,1,5
E02006344,communal establishment: Other,0,0,0,0,0,0,0
E02006344,communal establishment: University,0,0,0,0,0,0,0
E02006344,parents,0,1077,208,77,35,5,3
E02006345,Does not apply,350,0,227,685,440,596,4176
E02006345,Living alone,0,0,0,0,5,3,2
E02006345,Living in another household type,0,9,1,4,3,3,17
E02006345,all student household,0,0,0,7,20,8,1
E02006345,communal establishment: Other,0,0,17,15,6,6,2
E02006345,communal establishment: University,0,0,0,0,0,0,0
E02006345,parents,0,869,131,39,15,6,2
E02006346,Does not apply,360,2,4,80,272,299,6858
E02006346,Living alone,0,0,0,0,0,2,2
E02006346,Living in another household type,0,5,1,9,3,3,16
E02006346,all student household,0,0,0,20,11,3,0
E02006346,communal establishment: Other,0,22,12,4,0,0,0
E02006346,communal establishment: University,0,0,0,0,0,0,0
E02006346,parents,0,1487,278,113,38,11,2
E02006347,Does not apply,407,3,9,82,249,427,4893
E02006347,Living alone,0,0,0,0,2,0,3
E02006347,Living in another household type,0,12,1,5,5,4,10
E02006347,all student household,0,0,0,3,3,0,0
E02006347,communal establishment: Other,0,0,0,1,0,0,0
E02006347,communal establishment: University,0,0,0,0,0,0,0
E02006347,parents,0,824,129,48,11,1,4
E02006348,Does not apply,461,3,13,86,230,420,5747
E02006348,Living alone,0,0,0,0,8,3,2
E02006348,Living in another household type,0,8,3,23,13,13,20
E02006348,all student household,0,1,0,66,62,10,8
E02006348,communal establishment: Other,0,1,17,10,2,1,1
E02006348,communal establishment: University,0,0,0,0,0,0,0
E02006348,parents,0,971,174,67,24,5,2
E02006349,Does not apply,454,1,13,74,274,462,4817
E02006349,Living alone,0,0,0,4,5,3,4
E02006349,Living in another household type,0,10,4,9,28,9,21
E02006349,all student household,0,0,0,170,154,16,3
E02006349,communal establishment: Other,0,0,1,20,16,2,1
E02006349,communal establishment: University,0,3,0,66,70,39,12
E02006349,parents,0,1037,113,71,19,2,1
E02006350,Does not apply,379,3,20,121,284,389,3862
E02006350,Living alone,0,0,0,1,3,0,1
E02006350,Living in another household type,0,7,8,20,24,10,19
E02006350,all student household,0,0,0,61,69,9,3
E02006350,communal establishment: Other,0,0,0,0,0,0,0
E02006350,communal establishment: University,0,0,0,0,0,0,0
E02006350,parents,0,844,147,73,12,5,1
E02006351,Does not apply,409,1,5,93,279,397,5357
E02006351,Living alone,0,0,0,3,0,3,1
E02006351,Living in another household type,0,7,4,10,4,6,17
E02006351,all student household,0,0,0,20,12,2,1
E02006351,communal establishment: Other,0,0,0,0,0,0,0
E02006351,communal establishment: University,0,0,0,0,0,0,0
E02006351,parents,0,1384,217,101,30,5,1
E02006352,Does not apply,292,0,16,69,218,328,3422
E02006352,Living alone,0,0,0,0,0,2,1
E02006352,Living in another household type,0,2,2,18,41,17,21
E02006352,all student household,0,0,0,412,441,19,3
E02006352,communal establishment: Other,0,0,0,0,0,0,0
E02006352,communal establishment: University,0,0,0,0,0,0,0
E02006352,parents,0,679,82,44,15,4,1
E02006353,Does not apply,331,4,9,105,218,356,4036
E02006353,Living alone,0,0,0,0,1,0,2
E02006353,Living in another household type,0,4,3,1,2,5,12
E02006353,all student household,0,0,0,11,17,0,2
E02006353,communal establishment: Other,0,0,0,0,0,0,0
E02006353,communal establishment: University,0,0,0,0,0,0,0
E02006353,parents,0,786,124,60,15,2,0
E02006354,Does not apply,421,3,9,78,266,384,6309
E02006354,Living alone,0,0,1,1,2,2,0
E02006354,Living in another household type,0,10,10,5,11,13,14
E02006354,all student household,0,2,1,29,48,3,10
E02006354,communal establishment: Other,0,0,0,0,0,0,0
E02006354,communal establishment: University,0,0,0,0,0,0,0
E02006354,parents,0,1508,295,130,41,6,1
E02006355,Does not apply,289,3,19,110,239,489,3381
E02006355,Living alone,0,0,0,4,9,1,5
E02006355,Living in another household type,0,19,2,22,64,30,22
E02006355,all student household,0,0,0,551,456,53,6
E02006355,communal establishment: Other,0,0,0,194,71,12,3
E02006355,communal establishment: University,0,6,1,1643,908,148,36
E02006355,parents,0,774,104,51,15,5,3
E02006356,Does not apply,553,2,7,157,604,1162,6652
E02006356,Living alone,0,0,0,35,58,29,16
E02006356,Living in another household type,0,11,5,36,112,79,59
E02006356,all student household,0,0,0,254,278,48,23
E02006356,communal establishment: Other,0,0,0,1,0,0,0
E02006356,communal establishment: University,0,0,0,0,0,0,0
E02006356,parents,0,976,179,71,36,3,1
E02006357,Does not apply,472,0,12,83,238,398,4918
E02006357,Living alone,0,0,0,1,1,0,1
E02006357,Living in another household type,0,16,2,1,3,3,12
E02006357,all student household,0,0,0,2,5,1,1
E02006357,communal establishment: Other,0,0,0,0,0,0,0
E02006357,communal establishment: University,0,0,0,0,0,0,0
E02006357,parents,0,831,113,66,22,5,2
E02006358,Does not apply,299,4,6,59,235,418,3556
E02006358,Living alone,0,1,7,34,49,11,8
E02006358,Living in another household type,0,11,2,18,79,32,41
E02006358,all student household,0,0,1,454,472,25,13
E02006358,communal establishment: Other,0,0,1,0,0,0,0
E02006358,communal establishment: University,0,4,6,1063,930,148,35
E02006358,parents,0,758,136,54,17,0,1
E02006359,Does not apply,276,1,5,45,173,297,4062
E02006359,Living alone,0,0,1,3,9,5,2
E02006359,Living in another household type,0,7,3,5,28,18,27
E02006359,all student household,0,0,0,52,51,12,1
E02006359,communal establishment: Other,0,0,0,2,1,0,0
E02006359,communal establishment: University,0,0,0,39,7,0,1
E02006359,parents,0,761,162,46,20,3,1
E02006360,Does not apply,361,3,8,89,190,315,5674
E02006360,Living alone,0,0,0,1,0,1,1
E02006360,Living in another household type,0,15,1,4,3,6,12
E02006360,all student household,0,0,0,37,6,0,0
E02006360,communal establishment: Other,0,35,16,4,0,0,0
E02006360,communal establishment: University,0,0,0,0,0,0,0
E02006360,parents,0,1057,175,81,18,4,0
E02006361,Does not apply,225,0,5,58,155,173,4039
E02006361,Living alone,0,0,0,2,1,0,2
E02006361,Living in another household type,0,4,4,3,4,0,9
E02006361,all student household,0,0,0,16,12,0,0
E02006361,communal establishment: Other,0,0,0,0,0,0,0
E02006361,communal establishment: University,0,0,0,0,0,0,0
E02006361,parents,0,721,137,53,30,3,2
E02006362,Does not apply,345,1,4,64,207,235,4686
E02006362,Living alone,0,0,1,0,0,0,1
E02006362,Living in another household type,0,9,3,3,1,2,9
E02006362,all student household,0,0,0,0,0,0,0
E02006362,communal establishment: Other,0,14,18,14,0,0,0
E02006362,communal establishment: University,0,0,0,0,0,0,0
E02006362,parents,0,975,188,79,30,11,0
E02006363,Does not apply,276,1,6,51,183,187,4152
E02006363,Living alone,0,0,0,0,0,0,2
E02006363,Living in another household type,0,7,2,1,1,3,5
E02006363,all student household,0,0,0,0,0,0,2
E02006363,communal establishment: Other,0,0,0,0,0,0,0
E02006363,communal establishment: University,0,0,0,0,0,0,0
E02006363,parents,0,915,173,59,19,3,0
E02006364,Does not apply,522,3,15,112,350,686,4792
E02006364,Living alone,0,0,0,1,2,1,4
E02006364,Living in another household type,0,8,1,5,7,5,10
E02006364,all student household,0,0,0,0,4,1,4
E02006364,communal establishment: Other,0,0,0,0,0,0,0
E02006364,communal establishment: University,0,0,0,0,0,0,0
E02006364,parents,0,962,126,54,26,7,2
E02006365,Does not apply,246,1,2,64,216,291,4425
E02006365,Living alone,0,0,0,0,0,0,3
E02006365,Living in another household type,0,9,2,3,7,4,11
E02006365,all student household,0,0,0,0,0,0,0
E02006365,communal establishment: Other,0,40,13,12,0,0,0
E02006365,communal establishment: University,0,0,0,0,0,0,0
E02006365,parents,0,680,139,60,27,5,4
E02006366,Does not apply,378,2,8,99,270,249,5621
E02006366,Living alone,0,0,0,0,2,0,0
E02006366,Living in another household type,0,5,8,2,6,2,8
E02006366,all student household,0,0,0,1,1,0,1
E02006366,communal establishment: Other,0,21,23,12,0,0,0
E02006366,communal establishment: University,0,0,0,0,0,0,0
E02006366,parents,0,997,179,74,28,10,2
E02006367,Does not apply,252,1,10,66,148,237,4215
E02006367,Living alone,0,0,0,0,0,0,1
E02006367,Living in another household type,0,8,0,3,3,1,3
E02006367,all student household,0,0,4,0,0,0,1
E02006367,communal establishment: Other,0,0,0,0,0,0,0
E02006367,communal establishment: University,0,0,0,0,0,0,0
E02006367,parents,0,783,144,62,22,4,0
E02006368,Does not apply,216,5,7,68,171,169,4085
E02006368,Living alone,0,0,0,0,0,0,2
E02006368,Living in another household type,0,2,0,1,1,1,9
E02006368,all student household,0,0,0,0,0,0,2
E02006368,communal establishment: Other,0,0,0,0,0,0,0
E02006368,communal establishment: University,0,0,0,0,0,0,0
E02006368,parents,0,740,132,53,16,4,0
E02006369,Does not apply,218,0,4,70,174,184,4797
E02006369,Living alone,0,0,1,0,2,1,0
E02006369,Living in another household type,0,5,4,1,3,1,8
E02006369,all student household,0,0,0,0,0,0,1
E02006369,communal establishment: Other,0,0,0,0,0,0,0
E02006369,communal establishment: University,0,0,0,0,0,0,0
E02006369,parents,0,593,126,57,12,4,2
E02006370,Does not apply,274,1,7,61,190,339,4442
E02006370,Living alone,0,0,0,1,0,0,2
E02006370,Living in another household type,0,2,0,4,4,6,11
E02006370,all student household,0,0,0,0,0,0,0
E02006370,communal establishment: Other,0,34,38,21,0,1,1
E02006370,communal establishment: University,0,0,0,0,0,0,0
E02006370,parents,0,702,142,54,24,3,1
E02006371,Does not apply,312,1,9,84,230,395,5083
E02006371,Living alone,0,0,0,1,1,1,3
E02006371,Living in another household type,0,7,3,3,5,3,13
